filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type
l0d5048dc02fd430e85e583090514a3ba.jpg,983,196,1049,196,1049,259,983,259,16
l0d50ffadf2c040ba9a7d81c134a98fe8.jpg,628,432,690,432,690,490,628,490,3
m0d54c2711c1c4f8d9fbe21816e6fad74.jpg,265,190,320,190,320,260,265,260,14
m0d55f52ad6af4774ba19eb22e5cf08e3.jpg,341,364,380,364,380,403,341,403,12
l0d59109448144ece80cb7deb629db44c.jpg,1056,720,1114,720,1114,777,1056,777,19
m0d59109448144ece80cb7deb629db44c.jpg,56,720,114,720,114,777,56,777,19
m0d5cd3e2960d48a69e6b0bf3b0072e98.jpg,565,839,607,839,607,883,565,883,2
m0d5ddcd32656446ba020f9514a2045da.jpg,422,912,457,912,457,948,422,948,18
l0d620d91af7b4e9cbad6701cb4c9421e.jpg,877,903,937,903,937,957,877,957,2
l0d641aa57d52403789744357699ddaf0.jpg,277,557,331,557,331,615,277,615,11
l0d6735b33f764c7f865c2bd356f06102.jpg,1113,731,1186,731,1186,810,1113,810,20
m0d6735b33f764c7f865c2bd356f06102.jpg,113,731,186,731,186,810,113,810,20
l0d6e08d9c5a845bc98b95257e3426bd1.jpg,1151,514,1181,514,1181,544,1151,544,8
m0d6e08d9c5a845bc98b95257e3426bd1.jpg,151,514,181,514,181,544,151,544,8
l0d7414462812422799a57b151b72c6f3.jpg,1119,606,1149,606,1149,635,1119,635,5
m0d7414462812422799a57b151b72c6f3.jpg,119,606,149,606,149,635,119,635,5
m0d7b5c44c86d43e7a75e0942e9bed513.jpg,419,296,450,296,450,333,419,333,9
l0d7c816eae64490296ffc3b1fe241b67.jpg,145,1081,263,1081,263,1162,145,1162,18
m0d8926f4b0164ff69f3da2a4d0a91d81.jpg,1091,908,1192,908,1192,999,1091,999,14
r0d8926f4b0164ff69f3da2a4d0a91d81.jpg,171,908,272,908,272,999,171,999,14
l0d928b4108814856aac09bd74b27b6e5.jpg,759,907,845,907,845,981,759,981,19
m0d97c2f2e2d04797a4d0f69d94a7a893.jpg,350,913,373,913,373,939,350,939,10
m0d98031157214dba90c2a82c71f78ec5.jpg,551,633,585,633,585,667,551,667,10
l0d9aacf29cf84143a2c9b35bd8f6ce30.jpg,1178,527,1209,527,1209,557,1178,557,18
m0d9aacf29cf84143a2c9b35bd8f6ce30.jpg,178,527,209,527,209,557,178,557,18
l0d9b84bc08dc494b9852f14d62ac223f.jpg,1010,676,1058,676,1058,722,1010,722,10
m0d9b84bc08dc494b9852f14d62ac223f.jpg,10,676,58,676,58,722,10,722,10
m0d9c478db91e41d28ee64a038afdaf26.jpg,750,314,788,314,788,354,750,354,19
m0d9c63450ee14fb9873aa885a0cfadd7.jpg,290,167,346,167,346,223,290,223,4
m0d9f17be494343158e58c32ac52a0133.jpg,472,822,496,822,496,848,472,848,19
l0daa908a362e401ab79d5c5b9e31c89e.jpg,395,386,479,386,479,464,395,464,13
m0dacdeef731246f1acea1fcf07f54938.jpg,703,414,742,414,742,453,703,453,20
l0db073326a1b47638ac660ea4081ac08.jpg,779,350,822,350,822,391,779,391,17
l0db0ff01c5664799adbc50708bff11b5.jpg,814,759,845,759,845,787,814,787,11
m0db4a3fdef564b698e89b5f4eb8151c7.jpg,509,537,536,537,536,565,509,565,8
m0db6d76cabec435c9469c25e1567c268.jpg,440,215,485,215,485,263,440,263,14
m0dbb7c250e62466cb9d68a25c78c9f8d.jpg,362,653,391,653,391,684,362,684,15
l0dbc470f47b4462f8b71d581807bc53a.jpg,832,281,870,281,870,324,832,324,3
l0dbeb26c3820452180510a834a1ff427.jpg,1084,357,1156,357,1156,427,1084,427,11
m0dbeb26c3820452180510a834a1ff427.jpg,84,357,156,357,156,427,84,427,11
m0dc0a9246a5c4e7d9dba3e79b4d6bdea.jpg,347,794,427,794,427,877,347,877,2
l0dc74265301749ba87f95b29c5b2d193.jpg,788,336,865,336,865,429,788,429,11
m0dc82fb45c6f481eae1783cb9496bfab.jpg,817,280,897,280,897,359,817,359,9
l0dc9938854ad4b0ea47375b5888b490e.jpg,1130,798,1158,798,1158,824,1130,824,19
m0dc9938854ad4b0ea47375b5888b490e.jpg,130,798,158,798,158,824,130,824,19
l0dcb43e0e8ff437c8255836fa020d468.jpg,1221,908,1262,908,1262,948,1221,948,20
m0dcb43e0e8ff437c8255836fa020d468.jpg,221,908,262,908,262,948,221,948,20
l0dcbb5780b5f47c19bdd252b85ff377e.jpg,252,910,328,910,328,965,252,965,17
l0dd40e0749c14c528647f9ba4890be5f.jpg,1054,407,1094,407,1094,444,1054,444,19
m0dd40e0749c14c528647f9ba4890be5f.jpg,54,407,94,407,94,444,54,444,19
l0dd66afc4f1649479d57cecfd4212a0d.jpg,845,688,895,688,895,735,845,735,7
l0dd6b4bac28946a381ec705e15df7c31.jpg,1044,805,1075,805,1075,833,1044,833,20
m0dd6b4bac28946a381ec705e15df7c31.jpg,44,805,75,805,75,833,44,833,20
r0dd94b4dbe9d49b59710fe64cf8e0c28.jpg,943,790,1062,790,1062,911,943,911,16
l0dd9ebcc69df4d3aa503bb63f8c2c9f7.jpg,1191,1041,1228,1041,1228,1076,1191,1076,11
m0dd9ebcc69df4d3aa503bb63f8c2c9f7.jpg,191,1041,228,1041,228,1076,191,1076,11
l0dddebf601014bf58f8b2f149c6eae8b.jpg,1016,907,1062,907,1062,952,1016,952,11
m0dddebf601014bf58f8b2f149c6eae8b.jpg,16,907,62,907,62,952,16,952,11
m0de3cd73138d401186b50c185a1f3df4.jpg,1180,615,1265,615,1265,703,1180,703,1
r0de3cd73138d401186b50c185a1f3df4.jpg,260,615,345,615,345,703,260,703,1
l0decc6bab3ff49e6b47fee3625e7e94f.jpg,870,582,957,582,957,671,870,671,13
l0deded40fb494721b522bffc59b5fb06.jpg,675,316,739,316,739,373,675,373,15
l0df059d1e66a426f98db40badba4909f.jpg,318,916,463,916,463,1024,318,1024,13
l0df3a64f79ab46b0b297e3b25bcbe296.jpg,792,328,891,328,891,420,792,420,18
l0df3bd5c14ea4677b986127fb56c58ab.jpg,1030,797,1098,797,1098,866,1030,866,9
m0df3bd5c14ea4677b986127fb56c58ab.jpg,30,797,98,797,98,866,30,866,9
l0df4b0fb37db4d27868195225eadda9a.jpg,1083,444,1108,444,1108,473,1083,473,3
m0df4b0fb37db4d27868195225eadda9a.jpg,83,444,108,444,108,473,83,473,3
m0df68553c28f4de9adfc64d861bede2b.jpg,543,988,617,988,617,1063,543,1063,7
l0df68d3384134a03990b3098d2996680.jpg,1228,319,1252,319,1252,344,1228,344,9
m0df68d3384134a03990b3098d2996680.jpg,228,319,252,319,252,344,228,344,9
l0df749390c534ccb85b92653ee48f38c.jpg,606,539,644,539,644,580,606,580,2
l0df76169ccb14911a2f86009133679b7.jpg,926,673,980,673,980,729,926,729,19
l0dfc888629154d43a54deea76bf6c5c4.jpg,942,385,981,385,981,421,942,421,9
l0dfcf73ef4614aadbce4dfb4a9b0c919.jpg,230,979,366,979,366,1084,230,1084,11
l0e0063f17d53449cb914b40bda66fec5.jpg,503,248,545,248,545,280,503,280,2
m0e00df48ccdb4cc397d4266191fa5462.jpg,630,1048,735,1048,735,1161,630,1161,6
l0e02afeb893340ec92c915cba9cf0151.jpg,335,598,450,598,450,698,335,698,11
m0e02c7c52d9f4a0a8a7d3ee9697a2470.jpg,465,599,502,599,502,636,465,636,9
m0e07d8d00ebf4e9ea69cf769bb5c5eac.jpg,405,760,434,760,434,789,405,789,13
r0e09854c54ab44b9a92c87567f15f0e7.jpg,573,131,704,131,704,250,573,250,1
r0e0aadb702684b67bf9b23ca10829855.jpg,418,365,483,365,483,427,418,427,1
l0e10fd5e39b24ab8a29a41ae66f282ba.jpg,905,404,939,404,939,436,905,436,12
m0e14441fd39e44aaaef6a37fb1edc1d4.jpg,289,915,311,915,311,941,289,941,16
m0e14cee418ed4b719a6f9bed33bb4d0d.jpg,302,891,349,891,349,937,302,937,2
l0e1849770db24bbdab7435abae3ec7f1.jpg,1227,308,1255,308,1255,335,1227,335,2
m0e1849770db24bbdab7435abae3ec7f1.jpg,227,308,255,308,255,335,227,335,2
l0e1878dffc0c42929a77afdd1bb16c47.jpg,330,448,420,448,420,524,330,524,6
l0e1b192ef1974c0c9d3627fc6245caf3.jpg,690,755,745,755,745,805,690,805,2
l0e1bc8b5ed474e82b062688f2ded42bb.jpg,1197,661,1245,661,1245,707,1197,707,14
m0e1bc8b5ed474e82b062688f2ded42bb.jpg,197,661,245,661,245,707,197,707,14
l0e1e5e96905d46b680e157d162520e40.jpg,949,602,978,602,978,638,949,638,6
m0e1ebe9b2ac24c02ad78352a4390c9f3.jpg,705,549,739,549,739,583,705,583,4
l0e1fd89477d44563a044cdab9792725c.jpg,672,895,716,895,716,943,672,943,7
m0e1fed72731645eaaf1fd02fac92a24f.jpg,232,928,280,928,280,976,232,976,1
m0e20faa9123346efa8b40d7de9b388ca.jpg,343,756,390,756,390,803,343,803,10
m0e21afea50b34ae09e4b3c7563ed1033.jpg,504,439,543,439,543,479,504,479,18
l0e23b22e598c489b9dde522aded0a6b3.jpg,846,752,876,752,876,779,846,779,13
l0e256cce09b9410ab70b80cdf89e15a5.jpg,857,1087,889,1087,889,1118,857,1118,9
r0e26059e24d949ef8c43e9e31c84339b.jpg,692,794,764,794,764,866,692,866,7
m0e2dca99b9e6449d949c034809268428.jpg,416,897,446,897,446,927,416,927,4
r0e2e262773ca44019a340d60954ac07a.jpg,524,421,670,421,670,545,524,545,1
m0e2e4f4d14f84ac998cfd3add7ff20c4.jpg,353,958,390,958,390,995,353,995,3
l0e30e0a8f9da4d24a67119e6c3abf270.jpg,1040,524,1084,524,1084,567,1040,567,18
m0e30e0a8f9da4d24a67119e6c3abf270.jpg,40,524,84,524,84,567,40,567,18
r0e393ddd9d4147ba9968fb018019cacd.jpg,873,307,994,307,994,410,873,410,8
r0e3c0140a8c84b639fe09faeb6a01371.jpg,686,287,796,287,796,380,686,380,11
l0e3db1fb82c649edae26ad531d00235d.jpg,869,371,956,371,956,471,869,471,1
m0e4b0587de8c486bb25dd89ee9664bcb.jpg,695,518,738,518,738,561,695,561,2
l0e4c40c342e8413ab679a3335813001c.jpg,1008,220,1042,220,1042,252,1008,252,12
m0e4c40c342e8413ab679a3335813001c.jpg,8,220,42,220,42,252,8,252,12
l0e51f754e1ef43f289aef73aa9611b5b.jpg,1147,321,1177,321,1177,350,1147,350,12
m0e51f754e1ef43f289aef73aa9611b5b.jpg,147,321,177,321,177,350,147,350,12
l0e52a1463326465eb44673797900ced1.jpg,339,462,469,462,469,569,339,569,16
l0e5b8fa715884118854c5a0f257167eb.jpg,615,543,659,543,659,581,615,581,15
m0e5c865157174b6f8789d360c3206450.jpg,1004,579,1095,579,1095,669,1004,669,18
r0e5c865157174b6f8789d360c3206450.jpg,84,579,175,579,175,669,84,669,18
m0e6793d9815e4b988012f046a7006d7a.jpg,342,488,386,488,386,531,342,531,9
m0e68ac55838a40a58366d05c63328f97.jpg,423,742,454,742,454,773,423,773,13
l0e6cf1e69cf44ce1abc0d8349c2d20ac.jpg,968,286,1012,286,1012,336,968,336,15
m0e6f2c49859f4a8cb1e69c9b10468f0e.jpg,1029,646,1088,646,1088,705,1029,705,19
r0e6f2c49859f4a8cb1e69c9b10468f0e.jpg,109,646,168,646,168,705,109,705,19
m0e6f3c850d0a4b6daee4c07562279f43.jpg,471,649,510,649,510,688,471,688,1
m0e706fd97d314e06af2c55857265f847.jpg,332,574,367,574,367,611,332,611,19
m0e7582805d6a4c1d90c43647fdb79097.jpg,389,690,419,690,419,725,389,725,11
l0e7643f8e5664896beeab0827bba6fcc.jpg,877,935,937,935,937,988,877,988,2
l0e77b40dc25547ccae62cfc606807ba8.jpg,1023,679,1095,679,1095,763,1023,763,9
m0e77b40dc25547ccae62cfc606807ba8.jpg,23,679,95,679,95,763,23,763,9
l0e7c9407e9764c149403c857ef24a0f4.jpg,665,271,700,271,700,303,665,303,3
l0e7ecd3642f342b39f678e9d55444671.jpg,887,602,946,602,946,669,887,669,20
m0e82591430e248f0bea7b180c024e03a.jpg,596,259,665,259,665,332,596,332,3
l0e885d6eb7c44be4a8cf4c4e5d21be3f.jpg,942,383,1029,383,1029,466,942,466,1
l0e8d3b528aa3403f8ad04f3ec7ef7883.jpg,1107,367,1156,367,1156,415,1107,415,16
m0e8d3b528aa3403f8ad04f3ec7ef7883.jpg,107,367,156,367,156,415,107,415,16
l0e8dac5619034eabbfd9d65a1bf9e662.jpg,1175,595,1220,595,1220,639,1175,639,1
m0e8dac5619034eabbfd9d65a1bf9e662.jpg,175,595,220,595,220,639,175,639,1
l0e8ee754ce434b0fac8c9e17d89bcdb0.jpg,754,773,789,773,789,809,754,809,13
m0e96e6573b2f4194b6eea4ac1b689258.jpg,748,1005,778,1005,778,1037,748,1037,15
m0e9860656c3e43b8bf8ac05ed2a36645.jpg,352,902,396,902,396,948,352,948,7
l0ea754c57fa04860aaff70b401918d9a.jpg,612,749,700,749,700,822,612,822,9
l0ea9fa22fab346829bde599cbdffc5c2.jpg,409,510,448,510,448,545,409,545,14
l0eadf05db3974c2c99af1d00382191e4.jpg,1135,560,1162,560,1162,587,1135,587,11
m0eadf05db3974c2c99af1d00382191e4.jpg,135,560,162,560,162,587,135,587,11
m0eaf27c0da54437b896b7822c8db71c9.jpg,706,771,734,771,734,801,706,801,8
m0eb3f11fcb47476199ab0d785e7c1a8f.jpg,320,371,372,371,372,422,320,422,2
l0eb41fb856aa47ce947f8c11e7d076fe.jpg,754,862,820,862,820,927,754,927,1
r0eb436eef49b465aade0ba35486a45a5.jpg,313,231,391,231,391,301,313,301,10
l0eb62d1e29b54c8fa4923243f4e785c8.jpg,1118,1031,1158,1031,1158,1068,1118,1068,1
m0eb62d1e29b54c8fa4923243f4e785c8.jpg,118,1031,158,1031,158,1068,118,1068,1
l0ec7cf891cdc417bb94ed223629b5a27.jpg,151,930,262,930,262,1021,151,1021,19
l0ece3f618653457e9abaf2e2cf79dcda.jpg,532,695,568,695,568,732,532,732,14
m0ed3a973e649490693b307c50069aac9.jpg,840,629,872,629,872,663,840,663,3
l0eda9ecb46ac4d0d8a548c1c25edb878.jpg,334,194,381,194,381,236,334,236,11
r0edaf6a3a25a480b812c9b6d64971a57.jpg,318,707,428,707,428,806,318,806,9
l0edbe0933c0442be8e25b1f1afb6a58f.jpg,1084,483,1118,483,1118,515,1084,515,19
m0edbe0933c0442be8e25b1f1afb6a58f.jpg,84,483,118,483,118,515,84,515,19
l0edee2a5684641678a41db0056fadc03.jpg,1018,691,1055,691,1055,726,1018,726,14
m0edee2a5684641678a41db0056fadc03.jpg,18,691,55,691,55,726,18,726,14
m0edef186722144199969b557eee2a62e.jpg,845,210,892,210,892,260,845,260,7
r0ee10407f3314774b0293310dcca0a7f.jpg,381,615,459,615,459,688,381,688,6
r0ee3b64cdb904af0b2098a1634b17aab.jpg,949,1021,1112,1021,1112,1146,949,1146,5
m0ee7557905e14dd39c724e4ad86e4e9e.jpg,442,899,468,899,468,926,442,926,17
l0ee9b2729648443e95232335673984a7.jpg,1198,873,1226,873,1226,900,1198,900,6
m0ee9b2729648443e95232335673984a7.jpg,198,873,226,873,226,900,198,900,6
m0ef0740d098c41f488eccece4abdddc4.jpg,742,539,774,539,774,571,742,571,10
m0ef14f083f914b24b2181cbe0d437725.jpg,685,222,718,222,718,259,685,259,18
l0ef4a4e5b1224519864f9a5e926940fb.jpg,507,859,589,859,589,948,507,948,7
l0ef8f931da27494c9d6d9dabfcef764d.jpg,800,389,846,389,846,436,800,436,15
l0ef99fda89d540e1a647a1f984b2d4a5.jpg,600,1016,665,1016,665,1067,600,1067,17
m0efa14f030ff432b82a0a04e10046876.jpg,1022,488,1075,488,1075,541,1022,541,12
r0efa14f030ff432b82a0a04e10046876.jpg,102,488,155,488,155,541,102,541,12
l0efe682eb0454f2cb1b1418966b87e06.jpg,1128,643,1167,643,1167,683,1128,683,17
m0efe682eb0454f2cb1b1418966b87e06.jpg,128,643,167,643,167,683,128,683,17
l0f04c4196ee94705a80e4c62ce223709.jpg,980,487,1009,487,1009,514,980,514,13
l0f054e96c8854d88bebf768a1b0b4905.jpg,830,233,863,233,863,267,830,267,12
l0f06e138f1c5448ca7ebdf4821b94943.jpg,1231,962,1259,962,1259,991,1231,991,19
m0f06e138f1c5448ca7ebdf4821b94943.jpg,231,962,259,962,259,991,231,991,19
m0f0d6a49e14c4fea884c56ec26d47ec7.jpg,524,362,573,362,573,423,524,423,5
l0f12b901846f443e8631a9eab3ebfb31.jpg,637,678,671,678,671,708,637,708,15
r0f12f02c36804b04a5c6959966c760e8.jpg,336,246,465,246,465,367,336,367,10
l0f13d984f721418199c15e1c33369b39.jpg,975,765,1047,765,1047,831,975,831,16
m0f1613a95a8e40078d03e2fbb6bfd359.jpg,1134,233,1219,233,1219,314,1134,314,8
r0f1613a95a8e40078d03e2fbb6bfd359.jpg,214,233,299,233,299,314,214,314,8
l0f1ab0853d104f948c7d8e5a21afa11a.jpg,983,356,1068,356,1068,443,983,443,4
m0f1f98e2d5e44aa9b23fabcf3a535945.jpg,249,724,282,724,282,761,249,761,14
l0f20df72656f465e8b78b01dfe5d9e59.jpg,651,980,691,980,691,1021,651,1021,6
m0f2413b2a84241adbcd591615d499705.jpg,604,351,679,351,679,428,604,428,20
l0f2472bec3714844b9d71d5963539da7.jpg,787,874,821,874,821,905,787,905,1
r0f26dd55da2346daaa1678e1ab673c79.jpg,729,936,841,936,841,1039,729,1039,2
m0f282c79757a4ce695be90f176a8aa80.jpg,1114,669,1183,669,1183,736,1114,736,4
r0f282c79757a4ce695be90f176a8aa80.jpg,194,669,263,669,263,736,194,736,4
m0f289adf81884152a03a5b5e9ebedb17.jpg,387,437,423,437,423,473,387,473,11
m0f2a22e7803d4a6b838f2445d889af4d.jpg,651,575,729,575,729,654,651,654,18
l0f2dec67845f4cf888a45891206c1413.jpg,934,752,992,752,992,808,934,808,15
m0f358da8bd304f0696b8130a95c0ec13.jpg,980,749,1076,749,1076,849,980,849,19
r0f358da8bd304f0696b8130a95c0ec13.jpg,60,749,156,749,156,849,60,849,19
l0f37d7651631446ca587fd655c88dc31.jpg,84,433,214,433,214,553,84,553,12
r0f3a75449b064f638ffa9a5c94328583.jpg,433,333,555,333,555,437,433,437,18
l0f3ae4a35fe1462faf42d5919bb39208.jpg,968,526,1017,526,1017,570,968,570,20
l0f41b812851e4d55be9f52186acc8c0a.jpg,885,846,914,846,914,877,885,877,6
m0f42cbb3578f4aa88e77d88fc93b5c0d.jpg,270,869,308,869,308,911,270,911,8
m0f4f7fac4eeb405cb52e85834c3878b5.jpg,597,665,629,665,629,697,597,697,10
m0f5139f5744748298edb5c96ee7a65d4.jpg,1107,704,1180,704,1180,774,1107,774,13
r0f5139f5744748298edb5c96ee7a65d4.jpg,187,704,260,704,260,774,187,774,13
l0f5501137c6d492ba935520f4b0218d6.jpg,1202,776,1242,776,1242,825,1202,825,3
m0f5501137c6d492ba935520f4b0218d6.jpg,202,776,242,776,242,825,202,825,3
l0f59074f65e74c90979ef0ac6234b578.jpg,1132,240,1166,240,1166,274,1132,274,5
m0f59074f65e74c90979ef0ac6234b578.jpg,132,240,166,240,166,274,132,274,5
l0f5a33df4b4d440d87f4b22217973691.jpg,1106,567,1191,567,1191,653,1106,653,1
m0f5a33df4b4d440d87f4b22217973691.jpg,106,567,191,567,191,653,106,653,1
r0f5a64ab8169403cb96600a099c43eff.jpg,442,972,565,972,565,1088,442,1088,3
m0f5d1d9ea6ee4bff8259bf266dc1fcae.jpg,1171,620,1274,620,1274,717,1171,717,1
r0f5d1d9ea6ee4bff8259bf266dc1fcae.jpg,251,620,354,620,354,717,251,717,1
m0f627e1206d74354bcd02b0e11f27170.jpg,851,485,880,485,880,514,851,514,1
l0f66002dba7743e58a651ceb02e42349.jpg,654,833,687,833,687,868,654,868,17
l0f6d0a01e9d14054baf148de8a39a70f.jpg,910,304,969,304,969,363,910,363,4
m0f74cf7251d1470dbc5c5578c4f6b73a.jpg,414,394,458,394,458,439,414,439,4
l0f7799e2048a474186f9c7f4bc72e3bd.jpg,700,304,733,304,733,337,700,337,7
l0f7c26a47f8e4b078c6d6695db00a3e2.jpg,1222,968,1259,968,1259,1008,1222,1008,10
m0f7c26a47f8e4b078c6d6695db00a3e2.jpg,222,968,259,968,259,1008,222,1008,10
l0f7c5f567c82425388f41cfa134daf68.jpg,653,575,726,575,726,659,653,659,14
l0f7ccc4f0b944c7da3c690e0bf7e2a49.jpg,542,763,582,763,582,798,542,798,5
l0f7d60b169c646c08ea991a530885a12.jpg,419,590,459,590,459,625,419,625,20
r0f7ecc26c84c4896b4c5b596b714be7d.jpg,296,210,435,210,435,336,296,336,4
m0f802b08c939429dbfa7ea61a8729acb.jpg,663,913,714,913,714,968,663,968,5
l0f81ba819adc4f3d871d8ae5a40b4a86.jpg,1213,454,1241,454,1241,482,1213,482,7
m0f81ba819adc4f3d871d8ae5a40b4a86.jpg,213,454,241,454,241,482,213,482,7
m0f87214993994ac3abae2307b9416928.jpg,491,622,517,622,517,650,491,650,18
m0f87b2205f6f4714aba85a355cd0cb89.jpg,998,226,1069,226,1069,292,998,292,8
r0f87b2205f6f4714aba85a355cd0cb89.jpg,78,226,149,226,149,292,78,292,8
m0f8b023e22184827af9641c451bfeb2d.jpg,957,845,1041,845,1041,931,957,931,4
r0f8b023e22184827af9641c451bfeb2d.jpg,37,845,121,845,121,931,37,931,4
m0f9138182794434bb37768da2ec89ad0.jpg,388,664,436,664,436,714,388,714,20
m0f94a011045242b3ada874f6362f4d0a.jpg,324,290,357,290,357,323,324,323,6
m0f979fa346974c218b705d2a162a2969.jpg,558,536,583,536,583,563,558,563,10
l0f9d5e116887415c8378211f3297826c.jpg,460,581,535,581,535,647,460,647,12
m0f9e38e098bf4d30b909340b2a04794b.jpg,684,886,725,886,725,927,684,927,7
m0fa687d2fc124d69ac4d68d9ddd889d8.jpg,472,715,505,715,505,748,472,748,2
l0fa99b569bd74dafb5b620354f08d309.jpg,641,427,715,427,715,499,641,499,20
m0faa029ac60d48d387b87e7d5efa88d1.jpg,501,346,529,346,529,375,501,375,10
m0fb65bb71dbc477480f0ca9b11db444c.jpg,359,416,388,416,388,445,359,445,15
l0fb8400674cf4e8dac14a7830515281d.jpg,1167,490,1190,490,1190,515,1167,515,2
m0fb8400674cf4e8dac14a7830515281d.jpg,167,490,190,490,190,515,167,515,2
l0fb91d64ec504700af85ff4f9b749c65.jpg,919,994,962,994,962,1033,919,1033,11
l0fca1e9f99e64e2bbbff3e36a3d64eb1.jpg,1078,198,1111,198,1111,235,1078,235,3
m0fca1e9f99e64e2bbbff3e36a3d64eb1.jpg,78,198,111,198,111,235,78,235,3
l0fca74f5775d4e28a6825070e85f4312.jpg,1161,759,1196,759,1196,793,1161,793,12
m0fca74f5775d4e28a6825070e85f4312.jpg,161,759,196,759,196,793,161,793,12
m0fcd6499c8174df584cd0cdde43bc723.jpg,860,807,907,807,907,854,860,854,13
l0fcfe758c0f04869b6865bb240e9c61c.jpg,468,743,539,743,539,802,468,802,8
l0fd64c90235d443baf247e4b01ef7359.jpg,353,693,418,693,418,756,353,756,9
m0fd9db26d0264a8eb33cf90b98f4fda1.jpg,1039,808,1110,808,1110,896,1039,896,16
r0fd9db26d0264a8eb33cf90b98f4fda1.jpg,119,808,190,808,190,896,119,896,16
m0fdc74388de24fab8263bdbed58c2fb2.jpg,786,791,833,791,833,839,786,839,20
m0fe0301713eb47deafaa2d73df6ee170.jpg,304,811,366,811,366,876,304,876,15
l0fe08cda74f442218b43c4fc3e8c4acf.jpg,968,751,1029,751,1029,812,968,812,17
m0fe4447584b44886a41d458091074b57.jpg,290,652,314,652,314,677,290,677,18
m0fe5ad5610e049528085ae97f7f4db7a.jpg,705,416,751,416,751,463,705,463,10
m0feaa6aa98f34119af39a8fcba99499a.jpg,1003,778,1093,778,1093,864,1003,864,3
r0feaa6aa98f34119af39a8fcba99499a.jpg,83,778,173,778,173,864,83,864,3
m0feb9c764ee34775be70369ebe6d5f45.jpg,967,621,1009,621,1009,661,967,661,2
r0feb9c764ee34775be70369ebe6d5f45.jpg,47,621,89,621,89,661,47,661,2
l0ff7bb39732143159b1ced51e474c19c.jpg,957,333,992,333,992,365,957,365,19
m0ff96c39ae7f4740b87dc524c209685d.jpg,455,343,512,343,512,401,455,401,13
m0ffaaea51b874777a8e5dd7eade8f87a.jpg,322,557,357,557,357,597,322,597,19
l0ffda91ec38b42a1a631a99fb611a607.jpg,1145,279,1194,279,1194,327,1145,327,1
m0ffda91ec38b42a1a631a99fb611a607.jpg,145,279,194,279,194,327,145,327,1
m100120a564b24b0f98f82477ece0c41a.jpg,558,422,609,422,609,476,558,476,3
m1001c6fa7a544834bda7277459e42877.jpg,269,679,301,679,301,712,269,712,12
m1002f5705b9f4d418e70b8aeaf856f66.jpg,459,751,527,751,527,818,459,818,2
l100345bf07ed46ebaf891171d43417bc.jpg,904,1101,935,1101,935,1134,904,1134,6
m1006ee1bf69a45d485e608f1c268fe20.jpg,915,512,997,512,997,596,915,596,1
l10096a7deec2481cb2d25fa46e004477.jpg,1072,236,1121,236,1121,295,1072,295,15
m10096a7deec2481cb2d25fa46e004477.jpg,72,236,121,236,121,295,72,295,15
l10111bde5425417d9f8693910bbe9e02.jpg,1195,478,1230,478,1230,513,1195,513,19
m10111bde5425417d9f8693910bbe9e02.jpg,195,478,230,478,230,513,195,513,19
m1016e1747fb74268986b8e11ea65a943.jpg,448,450,483,450,483,486,448,486,5
l10177a9e4ac04537aea4fa845bd8b21a.jpg,772,889,821,889,821,931,772,931,5
l1022bf09153f42da95fc0e905b252b44.jpg,454,436,544,436,544,515,454,515,14
m10259c60038b4f41afc182f70252c837.jpg,308,952,332,952,332,979,308,979,20
l1029918cd2c24ce2b65d6d7181ef4a78.jpg,656,512,696,512,696,551,656,551,15
r102c1b1e1d3143fd8543d403e3cf3acf.jpg,639,897,793,897,793,1029,639,1029,3
l102fef0a5cd2420599754eb6e831a614.jpg,1038,607,1066,607,1066,636,1038,636,6
m102fef0a5cd2420599754eb6e831a614.jpg,38,607,66,607,66,636,38,636,6
m10357ab002df404aa86567bc6ad4b23b.jpg,747,461,784,461,784,498,747,498,16
m103c20afc13a460f8fadf3875fd3a236.jpg,754,745,781,745,781,772,754,772,9
l103de72175f1474aa114ef85530c8f93.jpg,1180,1036,1216,1036,1216,1070,1180,1070,5
m103de72175f1474aa114ef85530c8f93.jpg,180,1036,216,1036,216,1070,180,1070,5
l104038cd1f2a4383b80e2870cf38d97e.jpg,629,429,663,429,663,461,629,461,4
l1041f2d6d5814b3c879ffbda0bdc5a97.jpg,597,914,647,914,647,960,597,960,2
m10508f52498b4380a8e21578cfc1b539.jpg,542,343,568,343,568,371,542,371,2
l105225cb4911498d9a5bd24d8e6019f5.jpg,815,259,845,259,845,289,815,289,6
m105755de07294893b280b9bbce2fc887.jpg,322,847,343,847,343,874,322,874,4
l1058f8a155ac487fbd75315de7e4094e.jpg,1093,807,1128,807,1128,840,1093,840,11
m1058f8a155ac487fbd75315de7e4094e.jpg,93,807,128,807,128,840,93,840,11
m105938bf46e04e159438a1a42479d324.jpg,466,955,504,955,504,994,466,994,20
l105a565f99c44f469a65a7a06e5c0189.jpg,1115,619,1151,619,1151,653,1115,653,20
m105a565f99c44f469a65a7a06e5c0189.jpg,115,619,151,619,151,653,115,653,20
m105c37b9b7504fde92735115a8bce394.jpg,262,380,286,380,286,408,262,408,12
l105e3b24db1e4fab8e62e80b611d6266.jpg,1020,279,1078,279,1078,332,1020,332,12
m105e3b24db1e4fab8e62e80b611d6266.jpg,20,279,78,279,78,332,20,332,12
